Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
463020,KR7463020008,뉴엔AI,KOSDAQ,기술성장기업부,8550,2,-270,-3.06,8820,8880,8290,36800,310779090,75917160000,8879200,KSQ
014970,KR7014970008,삼륭물산,KOSDAQ,중견기업부,5110,2,-230,-4.31,5340,5340,4775,31249,160444695,75755750000,14825000,KSQ
067370,KR7067370007,선바이오,KOSDAQ,기술성장기업부,6210,2,-440,-6.62,6610,6610,6210,4972,31267110,75721976550,12193555,KSQ
102370,KR7102370004,케이옥션,KOSDAQ,기술성장기업부,2780,2,-10,-0.36,2755,2820,2665,94933,259357690,75697203800,27229210,KSQ
263800,KR7263800005,데이타솔루션,KOSDAQ,중견기업부,4660,2,-245,-4.99,4890,4905,4505,200452,938754665,75610270800,16225380,KSQ
171120,KR7171120009,라이온켐텍,KOSDAQ,우량기업부,2105,2,-45,-2.09,2150,2160,2100,210726,446102422,75573204800,35901760,KSQ
036640,KR7036640001,HRS,KOSDAQ,우량기업부,4620,2,-75,-1.6,4700,4755,4615,58223,270675792,75559176000,16354800,KSQ
317830,KR7317830008,에스피시스템스,KOSDAQ,벤처기업부,7010,2,-400,-5.4,7070,7400,6800,74486,519910330,75524464180,10773818,KSQ
067290,KR7067290007,JW신약,KOSDAQ,중견기업부,1346,2,-28,-2.04,1470,1470,1345,243107,332374855,75425940638,56037103,KSQ
001260,KR7001260009,남광토건,KOSPI,,7650,2,-70,-0.91,7520,7850,7480,19187,145577605,75219175800,9832572,STK
026150,KR7026150003,특수건설,KOSDAQ,중견기업부,4285,2,-130,-2.94,4440,4485,4225,45882,197790045,75186028335,17546331,KSQ
205470,KR7205470008,휴마시스,KOSDAQ,중견기업부,3045,2,-75,-2.4,3050,3220,3015,100966,308620097,75135378045,24675001,KSQ
006090,KR7006090005,사조오양,KOSPI,,7970,1,70,0.89,7970,8050,7900,3746,29769645,75099229830,9422739,STK
217190,KR7217190008,제너셈,KOSDAQ,벤처기업부,5690,2,-80,-1.39,5770,6090,5450,93592,530960020,74844900090,13153761,KSQ
010960,KR7010960003,삼호개발,KOSPI,,3100,1,35,1.14,3065,3100,3010,44897,136658325,74772000000,24120000,STK
007820,KR7007820004,엠엑스로보틱스,KOSDAQ,중견기업부,3730,2,-200,-5.09,3925,3925,3665,185644,695279927,74726618580,20033946,KSQ
031820,KR7031820004,아이티센씨티에스,KOSPI,,6150,2,-70,-1.13,6270,6270,5900,27476,166016495,74446647900,12105146,STK
011150,KR7011150000,CJ씨푸드,KOSPI,,2070,2,-50,-2.36,2100,2120,2005,101278,209778833,74376700110,35930773,STK
900250,KYG2115T1076,크리스탈신소재,KOSDAQ,외국기업(소속부없음),519,0,0,0.0,0,0,0,0,0,74351942076,143260004,KSQ
003310,KR7003310000,대주산업,KOSDAQ,우량기업부,2100,1,20,0.96,2040,2110,2010,841936,1732510053,74323935000,35392350,KSQ
000180,KR7000180000,성창기업지주,KOSPI,,5320,2,-30,-0.56,5400,5490,5170,11952,62376470,74215702400,13950320,STK
012700,KR7012700001,리드코프,KOSDAQ,우량기업부,2830,2,-55,-1.91,2925,2925,2815,92012,261896910,74131431160,26194852,KSQ
013870,KR7013870001,지엠비코리아,KOSPI,,3885,2,-20,-0.51,3910,3965,3825,34386,133005105,74095807800,19072280,STK
017480,KR7017480005,삼현철강,KOSDAQ,우량기업부,4795,2,-35,-0.72,4830,4840,4715,24870,118583132,74048657550,15442890,KSQ
091440,KR7091440008,한울소재과학,KOSDAQ,투자주의환기종목(소속부없음),2215,1,50,2.31,2105,2215,2010,115449,238581610,73942233070,33382498,KSQ
126880,KR7126880004,제이엔케이글로벌,KOSDAQ,우량기업부,3185,1,55,1.76,3165,3225,3000,73445,226890032,73907616055,23204903,KSQ
128660,KR7128660008,피제이메탈,KOSDAQ,우량기업부,2970,2,-30,-1.0,3000,3030,2890,70563,206207539,73666005930,24803369,KSQ
069730,KR7069730000,DSR제강,KOSPI,,5110,1,100,2.0,4980,5110,4920,34853,174830555,73584000000,14400000,STK
038460,KR7038460002,바이오스마트,KOSDAQ,우량기업부,2910,1,135,4.86,2750,2990,2725,411780,1169315405,73548917220,25274542,KSQ
208140,KR7208140004,정다운,KOSDAQ,우량기업부,2250,1,5,0.22,2255,2260,2225,42753,96152122,73539553500,32684246,KSQ
045660,KR7045660008,에이텍,KOSDAQ,우량기업부,8890,2,-70,-0.78,8980,8990,8770,43214,382396990,73431400000,8260000,KSQ
082850,KR7082850009,우리바이오,KOSDAQ,중견기업부,1515,2,-61,-3.87,1551,1565,1500,203332,309201007,73411715670,48456578,KSQ
348150,KR7348150004,고바이오랩,KOSDAQ,기술성장기업부,3780,1,170,4.71,3620,3900,3615,80423,299388669,73403400420,19418889,KSQ
001560,KR7001560002,제일연마,KOSPI,,9650,1,220,2.33,9550,9650,9420,3175,30148870,73340000000,7600000,STK
005750,KR7005750005,대림바스,KOSPI,,4415,2,-60,-1.34,4545,4545,4340,28351,125076750,73254739600,16592240,STK
238090,KR7238090005,앤디포스,KOSDAQ,벤처기업부,2400,2,-100,-4.0,2500,2510,2265,73838,176590250,73177056000,30490440,KSQ
053280,KR7053280004,예스24,KOSDAQ,중견기업부,2925,1,35,1.21,2915,2935,2840,36529,105428024,73125000000,25000000,KSQ
025550,KR7025550005,한국선재,KOSDAQ,중견기업부,2850,2,-75,-2.56,2920,2960,2830,199246,570557896,72714911400,25514004,KSQ
900260,HK0000295359,로스웰,KOSDAQ,외국기업(소속부없음),1579,2,-3,-0.19,1582,1591,1565,8546,13449916,72680905774,46029706,KSQ
340360,KR7340360007,다보링크,KOSDAQ,투자주의환기종목(소속부없음),1388,1,3,0.22,1369,1390,1287,310968,411061499,72263127536,52062772,KSQ
019550,KR7019550003,SBI인베스트먼트,KOSDAQ,중견기업부,891,2,-35,-3.78,888,937,888,511396,466059665,72200658717,81033287,KSQ
000850,KR7000850008,화천기공,KOSPI,,32800,2,-200,-0.61,32950,32950,32000,10678,345423400,72160000000,2200000,STK
048430,KR7048430003,유라테크,KOSDAQ,우량기업부,6260,1,10,0.16,6200,6320,6100,25052,155246220,72115200000,11520000,KSQ
002720,KR7002720001,국제약품,KOSPI,,3400,2,-105,-3.0,3475,3545,3400,113606,392241260,71943428800,21159832,STK
007460,KR7007460009,에이프로젠,KOSPI,,3205,2,-115,-3.46,3320,3480,3200,182271,599418636,71864439410,22422602,STK
234920,KR7234920007,자이글,KOSDAQ,관리종목(소속부없음),5310,0,0,0.0,0,0,0,0,0,71849132100,13530910,KSQ
085310,KR7085310001,엔케이,KOSPI,,9650,2,-290,-2.92,9940,10240,9490,28372,272808385,71584414100,7418074,STK
096350,KR7096350004,대창솔루션,KOSDAQ,벤처기업부,1940,2,-95,-4.67,2040,2050,1920,245070,477323312,71498238280,36854762,KSQ
35320K,KR735320K011,대덕전자1우,KOSPI,,34100,2,-2350,-6.45,36400,36400,31800,40293,1349584025,71457197900,2095519,STK
032540,KR7032540007,TJ미디어,KOSDAQ,우량기업부,3415,1,185,5.73,3210,3590,3210,52213,180210882,71364665395,20897413,KSQ
241690,KR7241690007,유니테크노,KOSDAQ,우량기업부,2915,2,-20,-0.68,2915,2940,2840,60933,175928425,71332107990,24470706,KSQ
036000,KR7036000008,예림당,KOSDAQ,중견기업부,3095,2,-65,-2.06,3135,3280,3055,42400,130611340,71291087315,23034277,KSQ
033130,KR7033130006,디지틀조선,KOSDAQ,중견기업부,1920,1,30,1.59,1890,1965,1780,262731,494499454,71261312640,37115267,KSQ
373200,KR7373200005,엑스플러스,KOSDAQ,벤처기업부,2840,2,-130,-4.38,2975,2975,2715,70301,197088315,71122793080,25043237,KSQ
002800,KR7002800001,신신제약,KOSDAQ,우량기업부,4680,2,-15,-0.32,4695,4740,4590,26850,124802495,70997940000,15170500,KSQ
038680,KR7038680005,에스넷,KOSDAQ,우량기업부,3565,2,-155,-4.17,3690,3760,3555,153566,551165400,70988568730,19912642,KSQ
032850,KR7032850000,비트컴퓨터,KOSDAQ,벤처기업부,4265,2,-60,-1.39,4325,4385,4265,118621,511871592,70898344645,16623293,KSQ
094860,KR7094860004,네오리진,KOSDAQ,중견기업부,1334,1,3,0.23,1331,1371,1290,207264,277079723,70848758676,53110014,KSQ
126640,KR7126640002,화신정공,KOSDAQ,우량기업부,2020,1,20,1.0,1980,2090,1803,712805,1398262384,70812938200,35055910,KSQ
056360,KR7056360001,코위버,KOSDAQ,벤처기업부,7210,2,-530,-6.85,7510,7580,6970,173957,1243644670,70634928000,9796800,KSQ
013700,KR7013700000,까뮤이앤씨,KOSPI,,1180,1,15,1.29,1177,1188,1111,102527,119232660,70505979400,59750830,STK
204840,KR7204840003,지엘팜텍,KOSDAQ,기술성장기업부,908,2,-2,-0.22,915,926,880,121088,108841628,70414497448,77549006,KSQ
079980,KR7079980009,휴비스,KOSPI,,2040,1,35,1.75,2000,2195,1987,220859,446600737,70380000000,34500000,STK
315640,KR7315640003,딥노이드,KOSDAQ,기술성장기업부,2395,2,-25,-1.03,2415,2480,2320,104060,250214918,70346495640,29372232,KSQ
081180,KR7081180002,쎄크,KOSDAQ,기술성장기업부,7970,2,-150,-1.85,8120,8250,7700,96388,763020685,70339513950,8825535,KSQ
014470,KR7014470009,부방,KOSDAQ,벤처기업부,1171,2,-79,-6.32,1254,1255,1170,545813,655638292,70321196460,60052260,KSQ
187420,KR7187420005,HLB제넥스,KOSDAQ,기술성장기업부,2160,2,-55,-2.48,2285,2380,2150,123389,271933115,70317257760,32554286,KSQ
060310,KR7060310000,3S,KOSDAQ,벤처기업부,1325,2,-127,-8.75,1428,1428,1286,882515,1176948699,70303228000,53059040,KSQ
451250,KR7451250005,삐아,KOSDAQ,벤처기업부,6870,1,40,0.59,6800,6970,6730,18711,127589330,70251774990,10225877,KSQ
263600,KR7263600009,덕우전자,KOSDAQ,중견기업부,4405,2,-130,-2.87,4625,4625,4365,46239,205662690,70173015550,15930310,KSQ
105740,KR7105740005,디케이락,KOSDAQ,우량기업부,6900,2,-140,-1.99,7050,7050,6770,79179,543665290,70162739700,10168513,KSQ
140070,KR7140070004,서플러스글로벌,KOSDAQ,벤처기업부,1896,2,-89,-4.48,1969,1970,1850,79033,148731724,70129248000,36988000,KSQ
004720,KR7004720009,팜젠사이언스,KOSPI,,3090,2,-75,-2.37,3140,3230,3060,22907,71806942,70001987850,22654365,STK
081150,KR7081150005,티플랙스,KOSDAQ,중견기업부,2880,2,-25,-0.86,2890,2930,2850,179634,517638585,69892997760,24268402,KSQ
049480,KR7049480007,오픈베이스,KOSDAQ,우량기업부,2220,2,-35,-1.55,2210,2255,2180,248853,551419228,69757690260,31422383,KSQ
261780,KR7261780001,아리바이오랩,KOSDAQ,기술성장기업부,2590,2,-60,-2.26,2775,3020,2510,1435456,3822116880,69704659640,26912996,KSQ
064800,KR7064800006,포니링크,KOSDAQ,중견기업부,2725,2,-190,-6.52,2915,2960,2625,65215,178905270,69654975775,25561459,KSQ
039610,KR7039610001,화성밸브,KOSDAQ,우량기업부,6690,2,-370,-5.24,7060,7160,6610,63738,428992280,69645576000,10410400,KSQ
037440,KR7037440005,희림,KOSDAQ,우량기업부,5000,2,-60,-1.19,5020,5220,4955,229455,1156284020,69612375000,13922475,KSQ
073640,KR7073640005,테라사이언스,KOSDAQ,관리종목(소속부없음),654,0,0,0.0,0,0,0,0,0,69571715580,106378770,KSQ
007280,KR7007280001,한국특강,KOSPI,,2285,1,125,5.79,2200,2300,2100,54156,120018755,69479206675,30406655,STK
137950,KR7137950002,제이씨케미칼,KOSDAQ,우량기업부,3120,2,-60,-1.89,3180,3195,3035,136099,418516147,69475579680,22267814,KSQ
391710,KR7391710001,코닉오토메이션,KOSDAQ,벤처기업부,1630,2,-31,-1.87,1675,1675,1560,61523,99583311,69471366100,42620470,KSQ
083790,KR7083790006,CG인바이츠,KOSDAQ,벤처기업부,900,2,-40,-4.26,940,940,770,855084,708092421,69204763800,76894182,KSQ
196490,KR7196490007,디에이테크놀로지,KOSDAQ,투자주의환기종목(소속부없음),6090,0,0,0.0,0,0,0,0,0,69131518050,11351645,KSQ
478560,KR7478560006,블랙야크아이앤씨,KOSDAQ,벤처기업부,2675,2,-45,-1.65,2730,2730,2620,48699,129586531,69096047150,25830298,KSQ
016090,KR7016090003,대현,KOSPI,,1554,2,-22,-1.4,1575,1576,1549,83065,129357470,68814709740,44282310,STK
251630,KR7251630000,브이원텍,KOSDAQ,벤처기업부,4315,2,-150,-3.36,4430,4435,4155,67518,288312910,68793553090,15942886,KSQ
452200,KR7452200009,민테크,KOSDAQ,기술성장기업부,2835,2,-200,-6.59,2970,3015,2830,368657,1068269054,68699988000,24232800,KSQ
175140,KR7175140003,휴먼테크놀로지,KOSDAQ,투자주의환기종목(소속부없음),2750,2,-115,-4.01,2865,2900,2670,95399,261583041,68596695750,24944253,KSQ
347000,KR7347000002,센코,KOSDAQ,기술성장기업부,1813,2,-16,-0.87,1814,1827,1773,103997,185409677,68551063798,37810846,KSQ
092300,KR7092300003,현우산업,KOSDAQ,우량기업부,3400,2,-200,-5.56,3530,3555,3320,289649,991708550,68509561400,20149871,KSQ
013360,KR7013360003,일성건설,KOSPI,,1268,2,-8,-0.63,1274,1276,1230,166950,209169301,68503547840,54024880,STK
459100,KR7459100004,위츠,KOSDAQ,중견기업부,5070,2,-160,-3.06,5240,5240,4945,72226,364050445,68273127000,13466100,KSQ
347860,KR7347860009,알체라,KOSDAQ,중견기업부,1652,2,-59,-3.45,1689,1734,1620,279758,461694589,68229174356,41300953,KSQ
043710,KR7043710003,코스리거글로벌,KOSDAQ,중견기업부,3940,3,0,0.0,3940,4110,3900,3086,12252195,68211257880,17312502,KSQ
044340,KR7044340008,위닉스,KOSDAQ,중견기업부,3815,2,-330,-7.96,4145,4235,3800,104926,409813778,68187116375,17873425,KSQ
463480,KR7463480004,모티브링크,KOSDAQ,중견기업부,5490,2,-110,-1.96,5560,5610,5320,24517,132767280,68023065420,12390358,KSQ
222110,KR7222110009,팬젠,KOSDAQ,기술성장기업부,5030,2,-80,-1.57,5120,5150,4855,9202,45677120,67977980270,13514509,KSQ
007815,KR7007811003,코리아써우,KOSPI,,22900,2,-1050,-4.38,23950,23950,22500,800,18331600,67891401000,2964690,STK
417790,KR7417790003,트루엔,KOSDAQ,벤처기업부,6480,2,-50,-0.77,6550,6650,6310,14192,92863460,67835173680,10468391,KSQ
338100,KR7338100001,NH프라임리츠,KOSPI,,3630,2,-60,-1.63,3690,3795,3625,59646,218237267,67735800000,18660000,STK
443250,KR7443250006,레뷰코퍼레이션,KOSDAQ,벤처기업부,6080,1,70,1.16,5910,6300,5720,41896,249445910,67717580800,11137760,KSQ
332370,KR7332370006,아이디피,KOSDAQ,벤처기업부,5100,1,60,1.19,5140,5200,5030,43373,222456480,67696002600,13273726,KSQ
111710,KR7111710000,남화산업,KOSDAQ,중견기업부,3285,2,-95,-2.81,3445,3445,3250,3580,11740509,67631580000,20588000,KSQ
061250,KR7061250007,화일약품,KOSDAQ,우량기업부,8020,2,-10,-0.12,7950,8100,7380,48280,367338260,67509023680,8417584,KSQ
120115,KR7120111000,코오롱인더우,KOSPI,,24250,2,-450,-1.82,24700,24700,23950,8518,206182225,67120605000,2767860,STK
216050,KR7216050005,인크로스,KOSDAQ,중견기업부,5490,2,-30,-0.54,5650,5650,5450,59534,327679060,66970434780,12198622,KSQ
065530,KR7065530008,와이어블,KOSDAQ,우량기업부,1398,2,-58,-3.98,1445,1456,1375,131223,184263980,66878585082,47838759,KSQ
068290,KR7068290006,삼성출판사,KOSPI,,6680,2,-30,-0.45,6680,7240,6500,67861,459289700,66800000000,10000000,STK
162300,KR7162300008,신스틸,KOSDAQ,우량기업부,1608,2,-147,-8.38,1770,1770,1595,75488,125384465,66685982256,41471382,KSQ
299170,KR7299170001,더블유에스아이,KOSDAQ,중견기업부,1606,1,9,0.56,1597,1615,1561,205649,326812606,66667128528,41511288,KSQ
453860,KR7453860009,에이에스텍,KOSDAQ,벤처기업부,10320,2,-80,-0.77,10400,10420,10100,5715,58424570,66506445360,6444423,KSQ
061040,KR7061040002,알에프텍,KOSDAQ,중견기업부,7350,2,-740,-9.15,7500,8030,7210,27138,201853900,66504439050,9048223,KSQ
033230,KR7033230004,인성정보,KOSDAQ,중견기업부,1315,2,-54,-3.94,1367,1383,1299,317992,421134119,66427724700,50515380,KSQ
002795,KR7002791002,아모레퍼시픽홀딩스우,KOSPI,,10390,2,-60,-0.57,10450,10530,10270,7368,76183080,66300377080,6381172,STK
123420,KR7123420002,위메이드플레이,KOSDAQ,우량기업부,6280,2,-160,-2.48,6440,6440,6150,19816,123857105,66268657520,10552334,KSQ
109860,KR7109860007,동일금속,KOSDAQ,우량기업부,7280,3,0,0.0,7280,7290,7170,1052,7588860,66248000000,9100000,KSQ
191420,KR7191420009,테고사이언스,KOSDAQ,벤처기업부,8160,2,-400,-4.67,8560,8560,8150,11072,92020060,66168085440,8108834,KSQ
010660,KR7010660009,화천기계,KOSPI,,3005,2,-135,-4.3,3095,3145,2965,715861,2169784161,66110000000,22000000,STK
145170,KR7145170007,노브랜드,KOSDAQ,중견기업부,3900,2,-65,-1.64,3935,3945,3775,63016,242240391,65942779500,16908405,KSQ
100220,KR7100220003,비상교육,KOSPI,,5060,1,50,1.0,5010,5280,4930,70430,355597126,65763509460,12996741,STK
215360,KR7215360009,우리산업,KOSDAQ,우량기업부,7200,2,-150,-2.04,7180,7440,7060,22814,164141690,65751573600,9132163,KSQ
153710,KR7153710009,옵티팜,KOSDAQ,기술성장기업부,4475,2,-70,-1.54,4720,4720,4380,15959,70991475,65648062050,14669958,KSQ
009770,KR7009770009,삼정펄프,KOSPI,,26250,2,-300,-1.13,26700,26725,26100,1041,27418125,65624238750,2499971,STK
018500,KR7018500009,동원금속,KOSPI,,1398,2,-18,-1.27,1431,1431,1361,88454,123598545,65363396334,46754933,STK
067170,KR7067170001,오텍,KOSDAQ,중견기업부,2470,2,-185,-6.97,2510,2640,2445,565499,1409810301,65251736290,26417707,KSQ
155660,KR7155660004,DSR,KOSPI,,4075,1,10,0.25,4065,4075,3990,24627,99222535,65200000000,16000000,STK
003925,KR7003921004,남양유업우,KOSPI,,32600,2,-450,-1.36,33050,33350,32250,3645,119415050,65200000000,2000000,STK
053450,KR7053450003,세코닉스,KOSDAQ,우량기업부,4405,1,30,0.69,4380,4410,4155,130076,553479900,65162297215,14792803,KSQ
000220,KR7000220004,유유제약,KOSPI,,3820,1,80,2.14,3750,3890,3715,264766,1006025432,65063580820,17032351,STK
094940,KR7094940004,푸른로보틱스,KOSDAQ,벤처기업부,7750,2,-450,-5.49,8130,8160,7650,134282,1053698040,64800741500,8361386,KSQ
033320,KR7033320003,제이씨현시스템,KOSDAQ,벤처기업부,3390,2,-25,-0.73,3390,3440,3260,102276,340621525,64797924480,19114432,KSQ
010040,KR7010040004,한국내화,KOSPI,,1577,1,32,2.07,1545,1588,1501,71604,109549256,64762756774,41067062,STK
331380,KR7331380006,포커스에이아이,KOSDAQ,투자주의환기종목(소속부없음),1998,2,-67,-3.24,2065,2065,1956,44233,87310098,64758155022,32411489,KSQ
048910,KR7048910004,대원미디어,KOSDAQ,우량기업부,5140,2,-60,-1.15,5110,5270,5040,58592,299658060,64655782440,12578946,KSQ
046210,KR7046210001,HLB파나진,KOSDAQ,벤처기업부,1420,2,-33,-2.27,1438,1459,1409,47719,68096933,64649703200,45527960,KSQ
039020,KR7039020003,이건홀딩스,KOSDAQ,중견기업부,2860,2,-35,-1.21,2870,2895,2790,42595,120611655,64592267740,22584709,KSQ
027830,KR7027830009,대성창투,KOSDAQ,중견기업부,1196,2,-19,-1.56,1205,1221,1180,158039,190108073,64584000000,54000000,KSQ
024900,KR7024900003,디와이덕양,KOSPI,,1982,1,12,0.61,1931,2000,1913,134361,261946364,64543790360,32564980,STK
043650,KR7043650001,국순당,KOSDAQ,중견기업부,3600,1,60,1.69,3480,3600,3480,20961,73882475,64289894400,17858304,KSQ
084650,KR7084650001,랩지노믹스,KOSDAQ,중견기업부,864,2,-32,-3.57,890,940,835,1155774,1003860418,64143351360,74239990,KSQ
185490,KR7185490000,아이진,KOSDAQ,벤처기업부,1480,2,-25,-1.66,1520,1589,1444,695290,1050083435,63980080320,43229784,KSQ
311690,KR7311690002,CJ 바이오사이언스,KOSDAQ,기술성장기업부,4880,1,55,1.14,4890,5060,4700,31934,154713521,63759454560,13065462,KSQ
071090,KR7071090005,하이스틸,KOSPI,,3135,2,-130,-3.98,3185,3230,3090,220608,695186208,63300261585,20191471,STK
065440,KR7065440000,이루온,KOSDAQ,벤처기업부,2320,2,-175,-7.01,2465,2490,2290,447995,1042772183,63278046400,27275020,KSQ
214260,KR7214260002,라파스,KOSDAQ,기술성장기업부,7090,1,300,4.42,6790,7430,6710,58086,412021530,63260262670,8922463,KSQ
004540,KR7004540001,깨끗한나라,KOSPI,,1698,2,-24,-1.39,1730,1745,1694,23217,39600367,63234696714,37240693,STK
382150,KR7382150001,온코크로스,KOSDAQ,기술성장기업부,5180,2,-170,-3.18,5190,5410,5170,59245,311433900,63175057260,12195957,KSQ
155650,KR7155650005,와이엠씨,KOSDAQ,우량기업부,3325,2,-65,-1.92,3390,3410,3245,45803,151235270,63089740350,18974358,KSQ
109080,KR7109080002,옵티시스,KOSDAQ,벤처기업부,11190,2,-480,-4.11,11600,11610,10800,32201,356701055,63066840000,5636000,KSQ
003010,KR7003010006,혜인,KOSPI,,4960,2,-40,-0.8,5010,5020,4870,92149,454544462,63055225120,12712747,STK
217500,KR7217500008,러셀,KOSDAQ,벤처기업부,1980,2,-105,-5.04,2080,2080,1960,192636,384929481,62987760000,31812000,KSQ
094850,KR7094850005,참좋은여행,KOSDAQ,우량기업부,4490,2,-40,-0.88,4530,4550,4440,32118,144009217,62860000000,14000000,KSQ
080010,KR7080010002,이상네트웍스,KOSDAQ,중견기업부,6390,2,-240,-3.62,6630,6630,6330,13874,89248650,62846103690,9835071,KSQ
215790,KR7215790007,이노인스트루먼트,KOSDAQ,중견기업부,1560,2,-65,-4.0,1544,1865,1514,11725353,19998751621,62841712440,40283149,KSQ
042110,KR7042110007,에스씨디,KOSDAQ,우량기업부,1299,1,17,1.33,1282,1332,1278,156568,203550075,62780103636,48329564,KSQ
214270,KR7214270001,FSN,KOSDAQ,중견기업부,1387,2,-5,-0.36,1392,1419,1324,93439,127951439,62768109395,45254585,KSQ
250030,KR7250030004,진코스텍,KONEX,일반기업부,21700,1,2000,10.15,21000,22000,20500,1766,37943550,62754946100,2891933,KNX
